timestamp_ns,ptp4l_connected,is_synchronized,port_state,offset_from_master_ns,mean_path_delay_ns,drift_ns,max_drift_ppb,total_uncertainty_ns,steps_removed,snapshot_age_ms,gm_present,gm_id,phc_index
1783961876971262776,1,1,9,105,2404,75,100,2584,1,350,1,d83add.fffe.9fc7f3,-1
1783961877021331936,1,1,9,105,2404,80,100,2589,1,400,1,d83add.fffe.9fc7f3,-1
1783961877071395817,1,1,9,105,2411,85,100,2601,1,49,1,d83add.fffe.9fc7f3,-1
1783961877121457606,1,1,9,105,2411,90,100,2606,1,99,1,d83add.fffe.9fc7f3,-1
1783961877171518080,1,1,9,105,2411,95,100,2611,1,149,1,d83add.fffe.9fc7f3,-1
1783961877221582147,1,1,9,105,2411,100,100,2616,1,200,1,d83add.fffe.9fc7f3,-1
1783961877271642695,1,1,9,105,2411,105,100,2621,1,250,1,d83add.fffe.9fc7f3,-1
1783961877321707354,1,1,9,105,2411,110,100,2626,1,300,1,d83add.fffe.9fc7f3,-1
1783961877371767866,1,1,9,105,2411,115,100,2631,1,350,1,d83add.fffe.9fc7f3,-1
1783961877421829006,1,1,9,105,2411,120,100,2636,1,400,1,d83add.fffe.9fc7f3,-1
1783961877471891184,1,1,9,12,2411,4,100,2427,1,49,1,d83add.fffe.9fc7f3,-1
1783961877521961510,1,1,9,12,2411,9,100,2432,1,99,1,d83add.fffe.9fc7f3,-1
1783961877572023132,1,1,9,12,2411,14,100,2437,1,149,1,d83add.fffe.9fc7f3,-1
1783961877622086921,1,1,9,12,2411,20,100,2443,1,200,1,d83add.fffe.9fc7f3,-1
1783961877672147377,1,1,9,12,2411,25,100,2448,1,250,1,d83add.fffe.9fc7f3,-1
1783961877722208499,1,1,9,12,2411,30,100,2453,1,300,1,d83add.fffe.9fc7f3,-1
1783961877772269010,1,1,9,12,2411,35,100,2458,1,350,1,d83add.fffe.9fc7f3,-1
1783961877822332466,1,1,9,12,2411,40,100,2463,1,400,1,d83add.fffe.9fc7f3,-1
1783961877872393255,1,1,9,12,2411,45,100,2468,1,49,1,d83add.fffe.9fc7f3,-1
1783961877922462525,1,1,9,12,2411,50,100,2473,1,99,1,d83add.fffe.9fc7f3,-1
1783961877972527999,1,1,9,12,2411,55,100,2478,1,149,1,d83add.fffe.9fc7f3,-1
1783961878022592566,1,1,9,12,2411,60,100,2483,1,199,1,d83add.fffe.9fc7f3,-1
1783961878072656780,1,1,9,12,2411,65,100,2488,1,250,1,d83add.fffe.9fc7f3,-1
1783961878122722588,1,1,9,12,2411,70,100,2493,1,300,1,d83add.fffe.9fc7f3,-1
1783961878172783673,1,1,9,12,2411,75,100,2498,1,350,1,d83add.fffe.9fc7f3,-1
1783961878222847832,1,1,9,12,2411,80,100,2503,1,400,1,d83add.fffe.9fc7f3,-1
1783961878272908435,1,1,9,12,2411,4,100,2427,1,49,1,d83add.fffe.9fc7f3,-1
1783961878322972113,1,1,9,12,2411,9,100,2432,1,99,1,d83add.fffe.9fc7f3,-1
1783961878373033420,1,1,9,12,2411,14,100,2437,1,149,1,d83add.fffe.9fc7f3,-1
1783961878423095986,1,1,9,12,2411,19,100,2442,1,199,1,d83add.fffe.9fc7f3,-1
1783961878473158386,1,1,9,12,2411,24,100,2447,1,249,1,d83add.fffe.9fc7f3,-1
1783961878523223526,1,1,9,12,2411,30,100,2453,1,300,1,d83add.fffe.9fc7f3,-1
1783961878573284926,1,1,9,12,2411,35,100,2458,1,350,1,d83add.fffe.9fc7f3,-1
1783961878623348678,1,1,9,12,2411,40,100,2463,1,400,1,d83add.fffe.9fc7f3,-1
1783961878673410041,1,1,9,87,2411,45,100,2543,1,49,1,d83add.fffe.9fc7f3,-1
1783961878723471922,1,1,9,87,2411,50,100,2548,1,99,1,d83add.fffe.9fc7f3,-1
1783961878773532914,1,1,9,87,2411,55,100,2553,1,149,1,d83add.fffe.9fc7f3,-1
1783961878823596684,1,1,9,87,2411,60,100,2558,1,199,1,d83add.fffe.9fc7f3,-1
1783961878873657417,1,1,9,87,2411,65,100,2563,1,249,1,d83add.fffe.9fc7f3,-1
1783961878923721262,1,1,9,87,2411,70,100,2568,1,300,1,d83add.fffe.9fc7f3,-1
1783961878973788458,1,1,9,87,2411,75,100,2573,1,350,1,d83add.fffe.9fc7f3,-1
1783961879023857894,1,1,9,87,2411,80,100,2578,1,400,1,d83add.fffe.9fc7f3,-1
1783961879073922442,1,1,9,87,2404,85,100,2576,1,49,1,d83add.fffe.9fc7f3,-1
1783961879123987379,1,1,9,87,2404,90,100,2581,1,99,1,d83add.fffe.9fc7f3,-1
1783961879174048556,1,1,9,87,2404,95,100,2586,1,149,1,d83add.fffe.9fc7f3,-1
1783961879224113085,1,1,9,87,2404,100,100,2591,1,199,1,d83add.fffe.9fc7f3,-1
1783961879274173670,1,1,9,87,2404,105,100,2596,1,249,1,d83add.fffe.9fc7f3,-1
1783961879324235162,1,1,9,87,2404,110,100,2601,1,299,1,d83add.fffe.9fc7f3,-1
1783961879374296376,1,1,9,87,2404,115,100,2606,1,350,1,d83add.fffe.9fc7f3,-1
1783961879424360257,1,1,9,87,2404,120,100,2611,1,400,1,d83add.fffe.9fc7f3,-1
1783961879474421342,1,1,9,103,2404,4,100,2511,1,49,1,d83add.fffe.9fc7f3,-1
1783961879524486537,1,1,9,103,2404,9,100,2516,1,99,1,d83add.fffe.9fc7f3,-1
1783961879574546993,1,1,9,103,2404,14,100,2521,1,149,1,d83add.fffe.9fc7f3,-1
1783961879624608355,1,1,9,103,2404,19,100,2526,1,199,1,d83add.fffe.9fc7f3,-1
1783961879674668662,1,1,9,103,2404,24,100,2531,1,249,1,d83add.fffe.9fc7f3,-1
1783961879724733172,1,1,9,103,2404,29,100,2536,1,299,1,d83add.fffe.9fc7f3,-1
1783961879774798146,1,1,9,103,2404,34,100,2541,1,349,1,d83add.fffe.9fc7f3,-1
1783961879824864675,1,1,9,103,2404,40,100,2547,1,400,1,d83add.fffe.9fc7f3,-1
1783961879874925778,1,1,9,103,2404,45,100,2552,1,49,1,d83add.fffe.9fc7f3,-1
1783961879924989659,1,1,9,103,2404,50,100,2557,1,99,1,d83add.fffe.9fc7f3,-1
1783961879975054392,1,1,9,103,2404,55,100,2562,1,149,1,d83add.fffe.9fc7f3,-1
1783961880025126384,1,1,9,103,2404,60,100,2567,1,199,1,d83add.fffe.9fc7f3,-1
1783961880075197413,1,1,9,103,2404,65,100,2572,1,249,1,d83add.fffe.9fc7f3,-1
1783961880125268572,1,1,9,103,2404,70,100,2577,1,299,1,d83add.fffe.9fc7f3,-1
1783961880175331193,1,1,9,103,2404,75,100,2582,1,349,1,d83add.fffe.9fc7f3,-1
1783961880225394055,1,1,9,103,2404,80,100,2587,1,400,1,d83add.fffe.9fc7f3,-1
1783961880275455621,1,1,9,103,2404,4,100,2511,1,49,1,d83add.fffe.9fc7f3,-1
1783961880325518002,1,1,9,103,2404,9,100,2516,1,99,1,d83add.fffe.9fc7f3,-1
1783961880375579012,1,1,9,103,2404,14,100,2521,1,149,1,d83add.fffe.9fc7f3,-1
1783961880425643504,1,1,9,103,2404,19,100,2526,1,199,1,d83add.fffe.9fc7f3,-1
1783961880475705459,1,1,9,103,2404,24,100,2531,1,249,1,d83add.fffe.9fc7f3,-1
1783961880525767599,1,1,9,103,2404,29,100,2536,1,299,1,d83add.fffe.9fc7f3,-1
1783961880575829387,1,1,9,103,2404,34,100,2541,1,349,1,d83add.fffe.9fc7f3,-1
1783961880625898694,1,1,9,103,2404,39,100,2546,1,399,1,d83add.fffe.9fc7f3,-1
1783961880675960056,1,1,9,2,2404,45,100,2451,1,49,1,d83add.fffe.9fc7f3,-1
1783961880726025177,1,1,9,2,2404,50,100,2456,1,99,1,d83add.fffe.9fc7f3,-1
1783961880776086002,1,1,9,2,2404,55,100,2461,1,149,1,d83add.fffe.9fc7f3,-1
1783961880826147291,1,1,9,2,2404,60,100,2466,1,199,1,d83add.fffe.9fc7f3,-1
1783961880876207634,1,1,9,2,2404,65,100,2471,1,249,1,d83add.fffe.9fc7f3,-1
1783961880926271256,1,1,9,2,2404,70,100,2476,1,299,1,d83add.fffe.9fc7f3,-1
